@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
79,'2017/11/20 19:45:15:740',1,0.007786,0.029078,0.025642,0.017674,0.013401,0.00572,0.004119,0.004613,0.004778,0.003258,0.003305,0.00293,0.003676,0.00376,0.005394,0.001043,0.001385,0.000752,0.000688,0.000683,0.00036,0.000389,0.000319,0.000285,0.000164,1
80,'2017/11/20 19:45:15:741',1,0.005526,0.027376,0.039839,0.029134,0.011035,0.00727,0.005486,0.003838,0.003903,0.002779,0.002963,0.002316,0.002249,0.003088,0.004419,0.001387,0.000929,0.000706,0.000754,0.000645,0.00052,0.000348,0.000316,0.000309,0.000174,1
81,'2017/11/20 19:45:15:763',1,0.005542,0.026681,0.023578,0.020793,0.019334,0.008482,0.005773,0.002883,0.004781,0.001738,0.002521,0.001105,0.002494,0.002539,0.004493,0.001298,0.000729,0.000938,0.000692,0.000792,0.000509,0.000356,0.000358,0.000297,0.000164,1
82,'2017/11/20 19:45:15:764',1,0.006298,0.033075,0.019654,0.019853,0.017482,0.011185,0.004949,0.003559,0.004792,0.002278,0.001626,0.001455,0.002174,0.003076,0.00428,0.001209,0.00099,0.000911,0.000798,0.000892,0.000493,0.000343,0.000299,0.000266,0.00014,1
83,'2017/11/20 19:45:15:786',1,0.007291,0.025935,0.01882,0.018611,0.009785,0.013125,0.008021,0.003315,0.004489,0.003474,0.002444,0.00182,0.001874,0.002726,0.003833,0.000908,0.000946,0.000735,0.000797,0.000975,0.000594,0.000348,0.000261,0.00027,0.000144,1
84,'2017/11/20 19:45:15:787',1,0.003932,0.021062,0.012411,0.015097,0.005061,0.006321,0.00668,0.004405,0.006385,0.00206,0.003187,0.001949,0.001796,0.001971,0.003783,0.001267,0.000829,0.000851,0.000706,0.000703,0.000569,0.000417,0.000309,0.000265,0.000131,1
85,'2017/11/20 19:45:15:810',1,0.005659,0.013693,0.038375,0.021638,0.014731,0.009174,0.008658,0.007158,0.007989,0.003557,0.003849,0.002847,0.00309,0.004806,0.00408,0.001216,0.000811,0.001061,0.000792,0.000795,0.000602,0.001995,0.00459,0.004259,0.000397,1
86,'2017/11/20 19:45:15:810',1,0.007715,0.021039,0.041938,0.026717,0.026713,0.011174,0.014077,0.011321,0.018558,0.009599,0.006298,0.003665,0.004518,0.005384,0.005003,0.002475,0.000938,0.001385,0.000973,0.001071,0.00123,0.004651,0.009748,0.009637,0.000884,1
87,'2017/11/20 19:45:15:833',1,0.01381,0.026034,0.033056,0.03167,0.026463,0.013402,0.011567,0.010984,0.014393,0.005606,0.005873,0.004546,0.003067,0.004618,0.004949,0.002178,0.00105,0.001438,0.000967,0.001171,0.001313,0.002997,0.005835,0.005906,0.000609,1
88,'2017/11/20 19:45:15:833',1,0.009149,0.02869,0.020634,0.021591,0.018678,0.006941,0.010675,0.011812,0.022895,0.004285,0.004362,0.005401,0.003613,0.003555,0.004242,0.001595,0.001278,0.001612,0.001239,0.001676,0.001185,0.002809,0.005263,0.004146,0.000349,1
89,'2017/11/20 19:45:15:856',1,0.00718,0.036158,0.029488,0.02503,0.021171,0.017506,0.009319,0.008364,0.029985,0.008825,0.002387,0.005012,0.004967,0.004297,0.004395,0.001792,0.001112,0.001959,0.00109,0.001493,0.000999,0.001753,0.002453,0.002257,0.000228,1
90,'2017/11/20 19:45:15:856',1,0.007542,0.029919,0.047187,0.012582,0.019553,0.022862,0.016117,0.015541,0.016512,0.010785,0.002913,0.003495,0.003719,0.004962,0.004527,0.001557,0.001183,0.00188,0.000966,0.001327,0.000681,0.001076,0.001583,0.001437,0.000199,1
91,'2017/11/20 19:45:15:879',1,0.007161,0.029685,0.038663,0.015741,0.019332,0.018453,0.022534,0.010201,0.015822,0.006643,0.005447,0.002726,0.003133,0.00447,0.005404,0.001819,0.00134,0.00164,0.00117,0.001015,0.000698,0.001116,0.001178,0.000965,0.00018,1
92,'2017/11/20 19:45:15:880',1,0.006905,0.019947,0.050489,0.034162,0.018273,0.010977,0.015854,0.011204,0.012543,0.004743,0.003332,0.001683,0.00308,0.003889,0.005375,0.001594,0.001215,0.001196,0.000996,0.000998,0.000726,0.000869,0.000639,0.000541,0.000179,1
93,'2017/11/20 19:45:15:902',1,0.007621,0.05644,0.030837,0.027636,0.017237,0.011639,0.01136,0.010086,0.008518,0.006276,0.003644,0.002726,0.004083,0.003663,0.004847,0.001396,0.001069,0.001352,0.000774,0.000819,0.000678,0.000618,0.000503,0.000462,0.000162,1
94,'2017/11/20 19:45:15:903',1,0.004875,0.044258,0.031072,0.02989,0.02393,0.007919,0.013324,0.008212,0.009058,0.005665,0.005308,0.00366,0.003423,0.002861,0.003854,0.001091,0.000927,0.001295,0.000907,0.000814,0.00071,0.000579,0.000472,0.000444,0.000165,1
95,'2017/11/20 19:45:15:926',1,0.00179,0.030145,0.021681,0.015725,0.020492,0.00679,0.006552,0.011204,0.012159,0.004043,0.004213,0.003388,0.003037,0.002584,0.003868,0.001046,0.000812,0.00115,0.000948,0.000933,0.000675,0.00049,0.000345,0.000404,0.000208,1
96,'2017/11/20 19:45:15:926',1,0.008189,0.031634,0.024831,0.029201,0.023716,0.006674,0.004307,0.007293,0.008696,0.003781,0.003657,0.002452,0.003208,0.002495,0.004253,0.001311,0.000886,0.000956,0.000835,0.000908,0.000724,0.000507,0.000405,0.000532,0.000315,1
97,'2017/11/20 19:45:15:949',1,0.010239,0.040218,0.025817,0.037354,0.026624,0.011151,0.008613,0.006231,0.00749,0.003806,0.004181,0.003116,0.002796,0.003511,0.004877,0.001194,0.000748,0.001259,0.000775,0.00088,0.000619,0.000486,0.000461,0.000629,0.000303,1
98,'2017/11/20 19:45:15:949',1,0.007029,0.038074,0.028219,0.021763,0.016255,0.009526,0.007903,0.003914,0.007018,0.002691,0.002625,0.002418,0.002404,0.003557,0.005205,0.001527,0.00099,0.001279,0.000573,0.000875,0.000553,0.000457,0.000412,0.000562,0.000259,1
99,'2017/11/20 19:45:15:972',1,0.00797,0.04511,0.024235,0.028493,0.016397,0.007796,0.007018,0.005079,0.004394,0.002176,0.003577,0.003183,0.002381,0.003443,0.005242,0.001371,0.000845,0.000813,0.000737,0.000831,0.000581,0.00042,0.000395,0.000353,0.000227,1
100,'2017/11/20 19:45:15:973',1,0.012286,0.03424,0.033099,0.020842,0.011488,0.00823,0.005494,0.006001,0.003313,0.002855,0.002415,0.002739,0.003263,0.00285,0.004586,0.001188,0.000834,0.001006,0.000832,0.00075,0.000682,0.000434,0.000338,0.000282,0.000188,1
101,'2017/11/20 19:45:15:995',1,0.008973,0.027877,0.029374,0.017538,0.009196,0.010207,0.008862,0.00655,0.003574,0.003363,0.003339,0.001629,0.001805,0.003374,0.004044,0.001643,0.000846,0.000918,0.000887,0.000809,0.000485,0.0004,0.000326,0.000251,0.000177,1
102,'2017/11/20 19:45:15:996',1,0.004692,0.022405,0.023692,0.014521,0.012531,0.007896,0.006512,0.004936,0.004309,0.003222,0.004171,0.001885,0.001545,0.002437,0.004161,0.001398,0.000848,0.000815,0.000674,0.00059,0.000471,0.000309,0.000314,0.000265,0.000135,1
103,'2017/11/20 19:45:16:019',1,0.002267,0.03708,0.032538,0.019584,0.020051,0.007282,0.007003,0.003866,0.007331,0.003487,0.002047,0.002526,0.001578,0.002837,0.003941,0.001135,0.001146,0.000837,0.000667,0.000579,0.00048,0.000357,0.000264,0.000278,0.000141,1
104,'2017/11/20 19:45:16:019',1,0.004414,0.03612,0.029413,0.029097,0.022004,0.009302,0.00765,0.005395,0.005684,0.00325,0.00149,0.001186,0.001258,0.002723,0.00434,0.001137,0.001082,0.00066,0.000644,0.000567,0.000424,0.000378,0.000299,0.000299,0.000157,1
105,'2017/11/20 19:45:16:042',1,0.00763,0.039387,0.02243,0.033877,0.014909,0.01453,0.005938,0.006034,0.005385,0.003057,0.00264,0.001628,0.001662,0.00238,0.003998,0.001265,0.000941,0.00063,0.000641,0.000674,0.000398,0.000394,0.000247,0.0003,0.000166,1
106,'2017/11/20 19:45:16:042',1,0.008268,0.04593,0.03651,0.026206,0.02166,0.007024,0.005888,0.004894,0.003859,0.00233,0.002181,0.001785,0.001966,0.002958,0.00434,0.00121,0.000884,0.000641,0.000589,0.000688,0.000444,0.0004,0.000249,0.00029,0.000129,1
107,'2017/11/20 19:45:16:065',1,0.004902,0.038287,0.031184,0.016452,0.023747,0.009016,0.003837,0.00307,0.003911,0.001644,0.001623,0.001909,0.002304,0.002456,0.003879,0.00124,0.000879,0.000648,0.000664,0.000609,0.000443,0.00033,0.000277,0.000266,0.000131,1
108,'2017/11/20 19:45:16:066',1,0.004645,0.028555,0.037291,0.016174,0.017677,0.008625,0.004777,0.004551,0.004962,0.002635,0.002386,0.001931,0.002456,0.002423,0.003736,0.001061,0.000731,0.000553,0.000649,0.000546,0.000428,0.000394,0.000327,0.00025,0.000154,1
109,'2017/11/20 19:45:16:088',1,0.004788,0.027312,0.024059,0.011533,0.017588,0.012124,0.008767,0.004031,0.003411,0.002297,0.002642,0.001378,0.001893,0.002665,0.004296,0.001014,0.000721,0.000662,0.000544,0.000714,0.000423,0.000341,0.000321,0.00033,0.000176,1
110,'2017/11/20 19:45:16:089',1,0.004536,0.026734,0.028534,0.013498,0.012083,0.010579,0.0072,0.004884,0.00392,0.001865,0.001915,0.00161,0.001682,0.002822,0.004136,0.000887,0.000695,0.000708,0.00063,0.000619,0.000398,0.000324,0.000324,0.000339,0.000151,1
111,'2017/11/20 19:45:16:112',1,0.005607,0.021561,0.028961,0.014162,0.011712,0.008566,0.002365,0.002538,0.004164,0.002693,0.001459,0.001612,0.002361,0.002792,0.004163,0.000749,0.000784,0.000681,0.000731,0.000734,0.000466,0.000356,0.000305,0.000259,0.00013,1
112,'2017/11/20 19:45:16:112',1,0.007638,0.032712,0.026586,0.016753,0.011851,0.005482,0.003467,0.002049,0.003374,0.002493,0.002385,0.001777,0.001865,0.002553,0.004176,0.000857,0.00092,0.000588,0.000608,0.000574,0.000426,0.000357,0.000295,0.000279,0.000121,1
113,'2017/11/20 19:45:16:135',1,0.010465,0.036875,0.028867,0.015516,0.012015,0.006701,0.003419,0.002578,0.004354,0.002171,0.002414,0.001416,0.001843,0.002967,0.004203,0.000795,0.00084,0.000608,0.000464,0.000638,0.000444,0.000363,0.000258,0.000276,0.000145,1
114,'2017/11/20 19:45:16:135',1,0.004707,0.032842,0.043165,0.01269,0.020044,0.006893,0.003063,0.00354,0.00393,0.00262,0.00287,0.001272,0.001268,0.003603,0.004297,0.000905,0.000743,0.000508,0.000513,0.000586,0.000408,0.000302,0.000264,0.000222,0.000143,1
115,'2017/11/20 19:45:16:158',1,0.004956,0.028061,0.04659,0.01705,0.015237,0.009348,0.002135,0.003894,0.003766,0.002276,0.003245,0.001295,0.001403,0.002896,0.004098,0.000917,0.000735,0.000541,0.000583,0.000523,0.000395,0.000314,0.000296,0.00023,0.000134,1
116,'2017/11/20 19:45:16:158',1,0.011023,0.033951,0.025346,0.012805,0.014746,0.004655,0.002915,0.002935,0.00313,0.001911,0.003152,0.001875,0.000935,0.001816,0.003589,0.000809,0.00066,0.000578,0.000614,0.000559,0.000277,0.000328,0.000262,0.000219,0.000141,1
117,'2017/11/20 19:45:16:181',1,0.008468,0.025916,0.032817,0.014888,0.015876,0.006322,0.002849,0.00279,0.004197,0.003148,0.002564,0.001555,0.000956,0.002761,0.003273,0.000753,0.000725,0.00056,0.000454,0.000449,0.000348,0.000311,0.000233,0.000211,0.000116,1
118,'2017/11/20 19:45:16:181',1,0.008439,0.026707,0.025562,0.024732,0.011599,0.006458,0.005355,0.002858,0.004005,0.003257,0.002987,0.001608,0.000882,0.002202,0.002754,0.000782,0.000881,0.000551,0.000463,0.00059,0.000301,0.000268,0.000197,0.000222,0.000117,1
119,'2017/11/20 19:45:16:205',1,0.006965,0.028881,0.019804,0.011695,0.003214,0.006309,0.005732,0.003114,0.004286,0.002445,0.001533,0.001306,0.001347,0.001829,0.003028,0.000845,0.00071,0.000554,0.000515,0.000486,0.000286,0.000266,0.000206,0.000197,0.000101,1
120,'2017/11/20 19:45:16:205',1,0.004957,0.025438,0.008454,0.010771,0.007986,0.007698,0.003949,0.00287,0.003846,0.003007,0.002072,0.001752,0.001399,0.002427,0.003135,0.000944,0.000615,0.000509,0.00046,0.000419,0.000348,0.000238,0.000215,0.000198,0.000106,1
121,'2017/11/20 19:45:16:228',1,0.002716,0.023956,0.026924,0.020676,0.010712,0.004636,0.00441,0.002764,0.004106,0.002329,0.00275,0.001475,0.001115,0.002455,0.003218,0.000716,0.000669,0.000776,0.000498,0.000571,0.000333,0.000213,0.000203,0.000192,0.000122,1
122,'2017/11/20 19:45:16:228',1,0.006157,0.015554,0.032948,0.017027,0.006833,0.007593,0.003739,0.004202,0.00324,0.001834,0.001861,0.001963,0.001312,0.001865,0.003353,0.00103,0.001004,0.001602,0.000678,0.00067,0.000448,0.000277,0.00023,0.000241,0.000112,1
123,'2017/11/20 19:45:16:251',1,0.006701,0.021761,0.028699,0.010931,0.006183,0.009198,0.005458,0.004004,0.002881,0.001799,0.001492,0.002317,0.001557,0.002589,0.003289,0.000976,0.000934,0.000994,0.000579,0.000638,0.000411,0.000289,0.000245,0.000207,0.000105,1
124,'2017/11/20 19:45:16:251',1,0.002634,0.01814,0.028764,0.017462,0.012657,0.005793,0.005134,0.0033,0.002353,0.002646,0.001507,0.001913,0.001514,0.002292,0.003177,0.000921,0.000899,0.000872,0.000465,0.000619,0.000502,0.000358,0.000287,0.000271,0.000152,1
125,'2017/11/20 19:45:16:274',1,0.004605,0.016959,0.027319,0.02693,0.013276,0.006953,0.008216,0.003446,0.00342,0.002039,0.001363,0.001812,0.001428,0.002411,0.003054,0.00096,0.000816,0.000987,0.000844,0.000988,0.00283,0.002027,0.000842,0.000897,0.000809,1
126,'2017/11/20 19:45:16:274',1,0.003676,0.016566,0.028809,0.018723,0.005018,0.004385,0.004996,0.004738,0.00299,0.002374,0.001232,0.001777,0.001618,0.003262,0.003644,0.001326,0.001085,0.000948,0.001072,0.001122,0.003778,0.003161,0.001472,0.001878,0.000909,1
127,'2017/11/20 19:45:16:297',1,0.005346,0.033472,0.017388,0.015443,0.016887,0.006184,0.003472,0.004249,0.003573,0.002761,0.002531,0.002156,0.002156,0.003404,0.003825,0.001596,0.001082,0.000969,0.001218,0.001086,0.004181,0.006355,0.002952,0.003384,0.0009,1
128,'2017/11/20 19:45:16:298',1,0.003964,0.037926,0.0193,0.017799,0.019035,0.007907,0.005914,0.003575,0.002376,0.001812,0.002467,0.002492,0.00258,0.002683,0.003784,0.001589,0.001282,0.001032,0.000895,0.000919,0.002153,0.003713,0.002334,0.002253,0.000535,1
129,'2017/11/20 19:45:16:321',1,0.005146,0.048991,0.021665,0.019835,0.011586,0.011506,0.009397,0.003369,0.003833,0.003591,0.002839,0.002036,0.00174,0.003503,0.003963,0.001298,0.001298,0.000707,0.00065,0.000749,0.000948,0.001362,0.00116,0.000764,0.000264,1
130,'2017/11/20 19:45:16:321',1,0.002586,0.040884,0.025686,0.023969,0.01134,0.008896,0.004736,0.002728,0.002607,0.002808,0.002431,0.002126,0.002332,0.002473,0.0032,0.001251,0.001039,0.000838,0.000617,0.000577,0.000611,0.000984,0.00063,0.000419,0.000172,1
131,'2017/11/20 19:45:16:344',1,0.00364,0.022053,0.021085,0.013661,0.01562,0.007562,0.006153,0.003924,0.004023,0.002053,0.001803,0.002261,0.002918,0.002372,0.003436,0.001191,0.001129,0.000818,0.000616,0.000576,0.000594,0.001077,0.000344,0.00029,0.000153,1
132,'2017/11/20 19:45:16:344',1,0.002935,0.03344,0.032781,0.021694,0.011402,0.00738,0.00803,0.004776,0.004781,0.002215,0.002287,0.001919,0.00158,0.002733,0.003323,0.001011,0.000849,0.000585,0.000422,0.000576,0.000488,0.000615,0.000266,0.000273,0.000153,1
133,'2017/11/20 19:45:16:367',1,0.003215,0.0254,0.019132,0.022859,0.008538,0.006138,0.004063,0.00282,0.004496,0.001825,0.002294,0.002061,0.002251,0.003333,0.004337,0.000744,0.000845,0.000559,0.000502,0.000479,0.000358,0.000291,0.000255,0.000245,0.000133,1
134,'2017/11/20 19:45:16:367',1,0.005836,0.039412,0.018651,0.025251,0.016889,0.006291,0.004315,0.003491,0.005048,0.001572,0.001918,0.001826,0.001364,0.003009,0.003751,0.00089,0.000937,0.00054,0.000482,0.000616,0.000308,0.000272,0.000233,0.000201,0.000125,1
135,'2017/11/20 19:45:16:390',1,0.006402,0.03758,0.027775,0.021594,0.013953,0.004336,0.004113,0.003484,0.004246,0.002403,0.002437,0.001612,0.001504,0.002834,0.003271,0.000758,0.000813,0.000654,0.000484,0.000534,0.000308,0.000253,0.000225,0.000201,0.000124,1
136,'2017/11/20 19:45:16:390',1,0.006033,0.030741,0.020841,0.012096,0.012235,0.006052,0.008931,0.002108,0.003441,0.002232,0.002562,0.001342,0.001439,0.00208,0.00279,0.000989,0.000711,0.000556,0.000451,0.000508,0.000342,0.000257,0.000233,0.000196,0.000118,1
137,'2017/11/20 19:45:16:413',1,0.00417,0.025913,0.032561,0.009798,0.004581,0.007624,0.008417,0.00303,0.004169,0.001896,0.001843,0.001476,0.001191,0.002316,0.002885,0.000883,0.000672,0.000522,0.000573,0.000544,0.000311,0.000264,0.000195,0.000189,0.0001,1
138,'2017/11/20 19:45:16:414',1,0.003808,0.019495,0.029127,0.013772,0.004447,0.006726,0.00427,0.00277,0.003763,0.001577,0.00173,0.00128,0.00105,0.002807,0.003216,0.000624,0.000734,0.000581,0.000629,0.000603,0.000366,0.000404,0.000232,0.000205,0.000108,1
139,'2017/11/20 19:45:16:437',1,0.005165,0.035982,0.019464,0.013242,0.010065,0.003778,0.003008,0.002559,0.002731,0.00187,0.00236,0.001888,0.001151,0.002145,0.003117,0.00078,0.000687,0.001,0.001478,0.001911,0.005273,0.006692,0.001698,0.000281,0.000131,1
140,'2017/11/20 19:45:16:437',1,0.006677,0.03207,0.016107,0.014098,0.013063,0.00867,0.003223,0.002199,0.003199,0.002742,0.002436,0.00229,0.001148,0.002534,0.003216,0.001024,0.000804,0.001439,0.001942,0.002782,0.009826,0.014471,0.004011,0.000404,0.000195,1
141,'2017/11/20 19:45:16:460',1,0.005768,0.026938,0.029676,0.009131,0.009562,0.016692,0.003234,0.002766,0.002226,0.002466,0.00214,0.001933,0.001526,0.002874,0.003454,0.00129,0.001097,0.001222,0.001741,0.002463,0.007635,0.006795,0.003285,0.000479,0.000255,1
142,'2017/11/20 19:45:16:460',1,0.010427,0.02792,0.037283,0.013709,0.01382,0.01582,0.002982,0.001535,0.002128,0.003129,0.002183,0.001671,0.002103,0.002748,0.003342,0.001186,0.000983,0.000959,0.00127,0.001973,0.003414,0.003063,0.001931,0.000434,0.000217,1
143,'2017/11/20 19:45:16:483',1,0.007051,0.045321,0.040583,0.018964,0.013125,0.013263,0.006321,0.002589,0.003301,0.002954,0.002642,0.001936,0.002026,0.00239,0.003046,0.00098,0.001017,0.000807,0.00107,0.001362,0.001731,0.002041,0.000988,0.0004,0.000206,1
144,'2017/11/20 19:45:16:483',1,0.006136,0.053678,0.030243,0.019588,0.018046,0.011216,0.008274,0.002884,0.004243,0.002294,0.001946,0.001425,0.002067,0.003436,0.003574,0.000648,0.000974,0.000853,0.000938,0.0009,0.000814,0.00111,0.00064,0.000386,0.000167,1
145,'2017/11/20 19:45:16:506',1,0.012183,0.024059,0.025677,0.021725,0.009686,0.007579,0.006121,0.002886,0.002519,0.003408,0.002397,0.001589,0.0017,0.003372,0.003887,0.000786,0.001051,0.000804,0.000811,0.000834,0.000759,0.000647,0.000423,0.000288,0.000141,1
146,'2017/11/20 19:45:16:507',1,0.012012,0.020173,0.029526,0.019196,0.007444,0.008642,0.004875,0.002141,0.003401,0.003766,0.003227,0.001896,0.001624,0.002769,0.003915,0.000879,0.000958,0.00072,0.000789,0.000677,0.000659,0.000415,0.000281,0.000266,0.000119,1
147,'2017/11/20 19:45:16:529',1,0.006384,0.027997,0.026078,0.012434,0.005894,0.008186,0.005128,0.003203,0.002299,0.002589,0.002483,0.001827,0.001429,0.002917,0.003275,0.00076,0.001052,0.000733,0.000681,0.000631,0.000511,0.000294,0.000269,0.000252,0.000144,1
148,'2017/11/20 19:45:16:530',1,0.008169,0.030499,0.030735,0.011845,0.010814,0.008951,0.006285,0.003839,0.003987,0.002246,0.00147,0.001747,0.001626,0.00253,0.002756,0.000977,0.000776,0.000726,0.000644,0.00078,0.000473,0.000302,0.000338,0.000277,0.000136,1
149,'2017/11/20 19:45:16:553',1,0.012533,0.038182,0.040159,0.014228,0.011316,0.007985,0.004876,0.005225,0.004261,0.003362,0.001078,0.001822,0.001403,0.002403,0.002891,0.000855,0.001065,0.000704,0.00057,0.000674,0.000399,0.000307,0.000312,0.00024,0.000117,1
150,'2017/11/20 19:45:16:553',1,0.009467,0.029221,0.026023,0.016525,0.01296,0.008082,0.004426,0.003476,0.003917,0.002718,0.002106,0.00178,0.001839,0.00285,0.002977,0.00081,0.00112,0.000547,0.000485,0.000677,0.000459,0.000285,0.000262,0.000219,0.000132,1
151,'2017/11/20 19:45:16:576',1,0.006083,0.027203,0.026935,0.013744,0.009075,0.008539,0.005352,0.003582,0.004884,0.002077,0.001938,0.001384,0.001396,0.002167,0.003001,0.001028,0.000892,0.000573,0.000567,0.0007,0.000421,0.00023,0.000224,0.000216,0.000113,1
152,'2017/11/20 19:45:16:576',1,0.005578,0.023127,0.02303,0.011015,0.008375,0.01161,0.004145,0.001957,0.003567,0.001708,0.001985,0.00146,0.001351,0.002203,0.002942,0.001013,0.000838,0.000659,0.000457,0.000535,0.00036,0.000238,0.000232,0.0002,0.000105,1
153,'2017/11/20 19:45:16:599',1,0.005549,0.033313,0.03741,0.007091,0.014783,0.010208,0.003562,0.00301,0.004057,0.00177,0.001868,0.001406,0.00163,0.002636,0.003081,0.000911,0.000805,0.000652,0.000422,0.000465,0.000275,0.000225,0.00021,0.000194,0.000106,1
154,'2017/11/20 19:45:16:599',1,0.005108,0.026213,0.053405,0.018265,0.013718,0.014767,0.007079,0.002841,0.004281,0.002431,0.002036,0.001346,0.001331,0.001903,0.002563,0.000647,0.00069,0.000525,0.000554,0.000537,0.000307,0.000204,0.0002,0.000179,0.000118,1
155,'2017/11/20 19:45:16:622',1,0.003357,0.015805,0.035196,0.018589,0.009007,0.010631,0.004025,0.0028,0.002165,0.002213,0.001904,0.001207,0.00108,0.002047,0.002647,0.000837,0.00055,0.000538,0.000492,0.00053,0.000336,0.000233,0.000202,0.000192,0.000103,1
156,'2017/11/20 19:45:16:623',1,0.005905,0.027508,0.026397,0.016833,0.006185,0.007495,0.005816,0.002254,0.002343,0.00199,0.001694,0.001929,0.001222,0.002881,0.003149,0.000909,0.000704,0.000617,0.000426,0.000461,0.000322,0.000216,0.000211,0.0002,0.000089,1
157,'2017/11/20 19:45:16:646',1,0.00637,0.017665,0.016103,0.015356,0.00854,0.003379,0.009753,0.002543,0.003279,0.001148,0.002276,0.001914,0.001205,0.002328,0.002865,0.001019,0.000863,0.000579,0.000407,0.000466,0.000339,0.000227,0.000206,0.000225,0.000115,1
158,'2017/11/20 19:45:16:646',1,0.00935,0.018381,0.017792,0.01263,0.008502,0.006948,0.007851,0.002872,0.003811,0.001693,0.002103,0.001686,0.000931,0.00187,0.002631,0.00085,0.000859,0.00049,0.000505,0.000592,0.000277,0.000237,0.000208,0.000254,0.000113,1
159,'2017/11/20 19:45:16:669',1,0.003718,0.013925,0.028477,0.019464,0.008204,0.007448,0.0055,0.002363,0.002483,0.001782,0.002138,0.000953,0.001173,0.002348,0.00282,0.000796,0.000717,0.000463,0.000443,0.000529,0.000294,0.00026,0.000199,0.000224,0.000097,1
160,'2017/11/20 19:45:16:669',1,0.005413,0.019768,0.025157,0.022967,0.009477,0.007897,0.004818,0.001663,0.00256,0.001406,0.002233,0.001281,0.001474,0.00247,0.003196,0.000883,0.000625,0.000448,0.000496,0.000462,0.000286,0.0002,0.000184,0.000224,0.000096,1
161,'2017/11/20 19:45:16:692',1,0.006662,0.023785,0.023687,0.021647,0.007045,0.008864,0.005647,0.003039,0.002514,0.001785,0.001417,0.001506,0.00091,0.002282,0.003291,0.000552,0.000741,0.000443,0.000429,0.000528,0.000298,0.000171,0.00018,0.000187,0.000098,1
162,'2017/11/20 19:45:16:692',1,0.003897,0.01989,0.02036,0.015034,0.005501,0.006633,0.005116,0.002537,0.00291,0.002705,0.00172,0.000882,0.001069,0.002525,0.003074,0.000613,0.000675,0.000507,0.000391,0.000488,0.000301,0.000161,0.000156,0.00017,0.0001,1
163,'2017/11/20 19:45:16:715',1,0.004421,0.0261,0.022637,0.011344,0.005689,0.008365,0.003331,0.003496,0.003311,0.001721,0.001391,0.000543,0.00126,0.002028,0.002833,0.000802,0.000559,0.000414,0.000451,0.000507,0.000285,0.0002,0.000158,0.000159,0.000092,1
164,'2017/11/20 19:45:16:715',1,0.005017,0.024266,0.008001,0.009437,0.006769,0.007864,0.003861,0.003454,0.003477,0.001056,0.001643,0.00061,0.001048,0.002023,0.00275,0.000635,0.000666,0.00031,0.000427,0.000519,0.000254,0.000163,0.000148,0.000159,0.000087,1
165,'2017/11/20 19:45:16:739',1,0.004617,0.016071,0.011146,0.011127,0.006997,0.010894,0.003096,0.00276,0.00228,0.001595,0.001942,0.000919,0.000887,0.002528,0.002625,0.000664,0.000652,0.000372,0.000355,0.000404,0.000251,0.000185,0.000153,0.000163,0.000094,1
166,'2017/11/20 19:45:16:739',1,0.004401,0.014038,0.01781,0.006753,0.008492,0.005766,0.002017,0.00187,0.002236,0.001957,0.002257,0.001326,0.0009,0.001754,0.002475,0.00071,0.000567,0.000383,0.000369,0.000399,0.000252,0.000206,0.000155,0.000166,0.000091,1
167,'2017/11/20 19:45:16:762',1,0.004695,0.00854,0.012685,0.007663,0.010356,0.007074,0.001923,0.001253,0.002119,0.001712,0.001846,0.001161,0.001052,0.002142,0.00263,0.000604,0.000577,0.000414,0.000411,0.000367,0.000257,0.000193,0.000149,0.000161,0.000095,1
168,'2017/11/20 19:45:16:762',1,0.002881,0.006173,0.022768,0.018337,0.010843,0.007676,0.004058,0.001351,0.002571,0.001687,0.001892,0.001896,0.001332,0.001972,0.002791,0.000733,0.000774,0.00036,0.000354,0.00038,0.000272,0.00019,0.000173,0.000147,0.000083,1
169,'2017/11/20 19:45:16:785',1,0.003783,0.010959,0.017419,0.014284,0.010127,0.00577,0.004456,0.002042,0.003711,0.001434,0.001546,0.001644,0.001253,0.001598,0.002607,0.000652,0.00063,0.000421,0.000379,0.000339,0.000289,0.000207,0.000163,0.000151,0.000085,1
170,'2017/11/20 19:45:16:785',1,0.004884,0.011141,0.014767,0.008803,0.00935,0.0057,0.004345,0.003566,0.002898,0.000955,0.001564,0.001081,0.001192,0.001695,0.002438,0.000738,0.000582,0.000359,0.000313,0.000293,0.000238,0.000185,0.000172,0.000148,0.000103,1
